workerID,name,DOB,phone #,location,bank #
827364844,Jeremiah,5/23/1977,263298377,The Big Apple,2105996403
1767568002,Jeremy,2/20/1999,845719590,McMurdo Station,2064716423
555511903,Joe,5/5/1955,161618899,NYC,1656766502
1498832531,Patrick!,5/5/1955,128553514,McMurdo Station,1262995351
1764476231,Jeff,6/11/1945,818512460,NYC,573277201
1557893589,Patrick!,6/11/1945,787870788,NYC,906426006
1096051335,Jeremiah,1/19/1999,483248138,Seaford,840726759
1214414730,Jeremy,1/19/1999,795973235,The Big Apple,926047288
1476888144,Jeff,6/11/1945,777488081,McMurdo Station,557073216
1371286630,Patrick!,2/20/1999,632251202,The Big Apple,1470850040
1378028081,Joe,2/20/1999,507255889,Seaford,782573351
875758261,Jeff,6/19/1980,254277973,Seaford,616422464
352432965,Joe,6/11/1945,198784737,Seaford,1748308823
1135924532,Jerry,1/19/1999,769748565,The Big Apple,1546984799
609418891,Jeff,5/5/1955,119810242,The Big Apple,1738005117
133721419,Jeremiah,2/20/1999,343774347,Seaford,2046088486
217039369,Joe,5/5/1955,648827403,The Big Apple,265964286
1626419843,Joe,8/11/1955,1057011920,Seaford,376342656
799950325,Jerry,8/11/1955,913041399,Seaford,2040233161
947347235,Jerry,5/5/1955,538439232,Seaford,296342811
510817503,Jeremiah,2/20/1999,252313014,The Big Apple,2068154605
1722931473,Patrick!,5/5/1955,215198413,NYC,1986901678
1773727300,Jerry,5/5/1955,254505839,The Big Apple,2093877194
1787227690,Jeremiah,6/19/1980,469980638,McMurdo Station,1862858298
466721989,Patrick!,6/11/1945,242650174,The Big Apple,1187360972
326297696,Jeff,1/19/1999,409243993,The Big Apple,393616661
1210798003,Jeremiah,8/11/1955,786363162,McMurdo Station,1524382156
230815761,Joe,5/23/1977,1086471878,The Big Apple,505328206
892036971,Jerry,1/19/1999,330499949,NYC,1841206330
194435634,Jerry,1/19/1999,101968354,Seaford,256595599
757386343,Patrick!,5/23/1977,127887173,Seaford,811594622
1165011971,Jeff,8/11/1955,751526894,The Big Apple,1914431802
813716174,Jeff,1/19/1999,233144765,NYC,1092282858
290559763,Jeff,5/5/1955,196996744,Seaford,270002470
2102836894,Jeff,8/11/1955,724156766,Seaford,1778772193
1702997652,Jeff,6/19/1980,1063441697,Seaford,1181983753
106725494,Jeff,8/11/1955,335624257,NYC,1466651879
1593770512,Jerry,8/11/1955,1064468968,NYC,1929423143
2088230771,Jerry,5/5/1955,323205153,NYC,407908189
1816025525,Jeff,1/19/1999,1068135022,McMurdo Station,149798547
1659945544,Patrick!,5/23/1977,641990770,Seaford,1879006712
89214341,Joe,2/20/1999,632079528,NYC,1009578975
1422594128,Jeremy,6/11/1945,278963170,The Big Apple,2068994798
1767619299,Patrick!,2/20/1999,984608234,The Big Apple,17973704
268000008,Jerry,5/5/1955,345808453,The Big Apple,921788702
267815700,Jerry,2/20/1999,352546308,NYC,2065013749
594160,Joe,6/19/1980,182612105,Seaford,1537014907
541200737,Patrick!,5/5/1955,849327595,Seaford,1334040732
1769344111,Joe,5/23/1977,1039462833,Seaford,2003603770
546965682,Joe,6/11/1945,936449383,McMurdo Station,1861222756
1764445199,Jeremy,5/23/1977,670985106,McMurdo Station,702116679
939437722,Joe,5/5/1955,552367104,The Big Apple,1385982351
1838591205,Jeremiah,5/5/1955,793076955,The Big Apple,1535398859
412953819,Joe,6/11/1945,745271730,McMurdo Station,78147347
537822385,Patrick!,6/11/1945,981073435,NYC,1752441728
1265646248,Jeremiah,8/11/1955,304263610,Seaford,2072346328
1224285916,Jeremiah,2/20/1999,310200811,McMurdo Station,132536021
246195174,Joe,5/23/1977,824050138,McMurdo Station,1236695058
