workerID,name,DOB,phone #,location,bank #
397962974,Jeremiah,8/11/1955,732192068,McMurdo Station,1081061010
575671711,Jeremy,8/11/1955,113737476,The Big Apple,1535524944
2110032925,Jeremiah,8/11/1955,888911733,The Big Apple,1697099369
891818598,Jeremy,5/23/1977,727977048,McMurdo Station,430968302
2059934568,Jeremy,5/23/1977,959077488,The Big Apple,1673566671
1704393243,Patrick!,2/20/1999,651390649,The Big Apple,1618076969
107945796,Jerry,2/20/1999,841143620,The Big Apple,1557435140
540955109,Jeremy,5/23/1977,928311445,Seaford,1906117987
44944738,Patrick!,5/23/1977,364704932,NYC,1011425894
350696874,Jerry,6/11/1945,441062579,The Big Apple,1537818665
108121927,Patrick!,6/11/1945,795712640,McMurdo Station,586324687
1965382749,Patrick!,5/23/1977,159645349,The Big Apple,827223555
705320255,Joe,2/20/1999,463409512,NYC,905047598
1682467303,Jeremy,2/20/1999,598200469,NYC,18655242
1383294901,Patrick!,2/20/1999,1000678432,McMurdo Station,278718451
1208976160,Jeremiah,5/23/1977,277935070,NYC,78689854
645239576,Joe,6/11/1945,716679944,NYC,290737918
2047794699,Patrick!,5/5/1955,300265065,McMurdo Station,442190929
1494779824,Jerry,5/5/1955,290307353,Seaford,950610406
1306529545,Joe,2/20/1999,607726184,The Big Apple,199975191
567466187,Jeremiah,5/23/1977,833523993,The Big Apple,1031704205
457952111,Jeremiah,1/19/1999,429626580,NYC,195858572
657798621,Jeremy,2/20/1999,267024963,The Big Apple,1088524570
1867164297,Jeff,6/11/1945,964661871,The Big Apple,1847037172
86903872,Jerry,1/19/1999,812682285,McMurdo Station,1056822905
160710559,Joe,2/20/1999,570018272,McMurdo Station,932290859
9863541,Joe,6/19/1980,438970972,NYC,1894058965
368779855,Patrick!,2/20/1999,212352774,Seaford,1391889668
309947335,Jerry,1/19/1999,188857003,The Big Apple,49763939
2106967575,Jeremy,6/19/1980,614664279,Seaford,471153657
1698947705,Joe,6/19/1980,456447013,NYC,2008366624
804275860,Jeremiah,6/19/1980,344630420,Seaford,2084562765
1423963805,Jeff,6/11/1945,461740730,The Big Apple,349334071
401191837,Jeremy,1/19/1999,1088047074,The Big Apple,192235061
1948330754,Jeremy,2/20/1999,529647273,The Big Apple,1421788889
1087854336,Jeff,5/5/1955,160033530,Seaford,885844305
257858446,Jeremiah,5/5/1955,360104281,Seaford,336568969
294358330,Jeff,8/11/1955,227266464,NYC,1083271761
676658102,Jeff,8/11/1955,520287563,Seaford,538936292
1214382908,Jeremy,1/19/1999,370611339,The Big Apple,1910545756
1058434996,Patrick!,6/19/1980,1043251074,NYC,1384427803
1290052822,Jerry,6/11/1945,565769701,McMurdo Station,1489213254
1944374614,Jeremiah,5/5/1955,816392880,The Big Apple,1631037310
904374805,Patrick!,1/19/1999,1072007714,McMurdo Station,1269664365
1550602077,Patrick!,6/11/1945,895497107,NYC,661871483
1193715055,Joe,2/20/1999,863432943,The Big Apple,2080037778
1857470837,Patrick!,5/5/1955,487062964,The Big Apple,1833799857
1304633673,Jeff,6/11/1945,534713828,Seaford,1655130302
531524363,Jeremiah,2/20/1999,330663632,The Big Apple,2045883849
1230006518,Patrick!,8/11/1955,236269942,The Big Apple,1455338959
1052412996,Joe,5/5/1955,1003851566,McMurdo Station,794392804
1852370930,Jeff,5/5/1955,639914403,NYC,230986994
700342932,Patrick!,2/20/1999,336059622,Seaford,1727793047
206836166,Jeremiah,5/23/1977,156609755,McMurdo Station,1606980849
2138958216,Jerry,5/5/1955,536859580,NYC,890054794
918979980,Jeremy,5/23/1977,632906900,McMurdo Station,1127689179
1330032746,Patrick!,1/19/1999,845800105,NYC,1366088937
1510670786,Jeff,2/20/1999,825801372,Seaford,1841488412
1376136876,Jeff,5/23/1977,483539486,McMurdo Station,888997115
62494629,Joe,5/5/1955,903426599,McMurdo Station,1944672485
124536565,Jerry,5/23/1977,954695522,The Big Apple,1511908699
1418979593,Jerry,6/19/1980,482849643,Seaford,353930784
